@relation 'winequality-red-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R5,8-precision6'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides {'\'(-inf-0.0605]\'','\'(0.0605-0.0675]\'','\'(0.0675-0.0725]\'','\'(0.0725-0.0755]\'','\'(0.0755-0.0785]\'','\'(0.0785-0.0815]\'','\'(0.0815-0.0865]\'','\'(0.0865-0.0935]\'','\'(0.0935-0.1065]\'','\'(0.1065-inf)\''}
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density {'\'(-inf-0.99455]\'','\'(0.99455-0.99535]\'','\'(0.99535-0.995865]\'','\'(0.995865-0.996305]\'','\'(0.996305-0.996755]\'','\'(0.996755-0.997175]\'','\'(0.997175-0.99759]\'','\'(0.99759-0.99816]\'','\'(0.99816-0.99912]\'','\'(0.99912-inf)\''}
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
7.9,0.58,0.23,2.3,'\'(0.0755-0.0785]\'',23,94,'\'(0.996755-0.997175]\'',3.21,0.58,9.5,6
7.7,0.57,0.21,1.5,'\'(0.0675-0.0725]\'',4,9,'\'(0.99455-0.99535]\'',3.16,0.54,9.8,6
7.7,0.26,0.26,2,'\'(-inf-0.0605]\'',19,77,'\'(0.99455-0.99535]\'',3.15,0.79,10.9,6
7.9,0.58,0.23,2.3,'\'(0.0755-0.0785]\'',23,94,'\'(0.996755-0.997175]\'',3.21,0.58,9.5,6
7.7,0.57,0.21,1.5,'\'(0.0675-0.0725]\'',4,9,'\'(0.99455-0.99535]\'',3.16,0.54,9.8,6
7.9,0.34,0.36,1.9,'\'(0.0605-0.0675]\'',5,10,'\'(-inf-0.99455]\'',3.27,0.54,11.2,7
8.6,0.42,0.39,1.8,'\'(0.0675-0.0725]\'',6,12,'\'(0.99455-0.99535]\'',3.35,0.69,11.7,8
9.9,0.74,0.19,5.8,'\'(0.1065-inf)\'',33,76,'\'(0.99816-0.99912]\'',3.14,0.55,9.4,5
7.2,0.36,0.46,2.1,'\'(0.0725-0.0755]\'',24,44,'\'(0.99455-0.99535]\'',3.4,0.85,11,7
7.2,0.36,0.46,2.1,'\'(0.0725-0.0755]\'',24,44,'\'(0.99455-0.99535]\'',3.4,0.85,11,7
7.2,0.36,0.46,2.1,'\'(0.0725-0.0755]\'',24,44,'\'(0.99455-0.99535]\'',3.4,0.85,11,7
9.9,0.72,0.55,1.7,'\'(0.1065-inf)\'',24,52,'\'(0.997175-0.99759]\'',3.35,0.94,10,5
7.2,0.36,0.46,2.1,'\'(0.0725-0.0755]\'',24,44,'\'(0.99455-0.99535]\'',3.4,0.85,11,7
6.2,0.39,0.43,2,'\'(0.0675-0.0725]\'',14,24,'\'(-inf-0.99455]\'',3.45,0.87,11.2,7
6.8,0.65,0.02,2.1,'\'(0.0755-0.0785]\'',8,15,'\'(0.99455-0.99535]\'',3.35,0.62,10.4,6
6.6,0.44,0.15,2.1,'\'(0.0755-0.0785]\'',22,53,'\'(0.99535-0.995865]\'',3.32,0.62,9.3,5
6.8,0.65,0.02,2.1,'\'(0.0755-0.0785]\'',8,15,'\'(0.99455-0.99535]\'',3.35,0.62,10.4,6
9.6,0.38,0.42,1.9,'\'(0.0675-0.0725]\'',5,13,'\'(0.996305-0.996755]\'',3.15,0.75,10.5,6
10.2,0.33,0.46,1.9,'\'(0.0785-0.0815]\'',6,9,'\'(0.995865-0.996305]\'',3.1,0.48,10.4,6
8.8,0.27,0.46,2.1,'\'(0.0935-0.1065]\'',20,29,'\'(0.99455-0.99535]\'',3.26,0.56,11.3,6
7.9,0.57,0.31,2,'\'(0.0785-0.0815]\'',10,79,'\'(0.996755-0.997175]\'',3.29,0.69,9.5,6
8.2,0.34,0.37,1.9,'\'(-inf-0.0605]\'',43,74,'\'(-inf-0.99455]\'',3.23,0.81,12,6
8.2,0.4,0.31,1.9,'\'(0.0815-0.0865]\'',8,24,'\'(0.995865-0.996305]\'',3.24,0.69,10.6,6
9,0.39,0.4,1.3,'\'(-inf-0.0605]\'',25,50,'\'(0.99455-0.99535]\'',3.2,0.83,10.9,6
10.9,0.32,0.52,1.8,'\'(0.1065-inf)\'',17,44,'\'(0.997175-0.99759]\'',3.28,0.77,11.5,6
10.9,0.32,0.52,1.8,'\'(0.1065-inf)\'',17,44,'\'(0.997175-0.99759]\'',3.28,0.77,11.5,6
8.1,0.53,0.22,2.2,'\'(0.0755-0.0785]\'',33,89,'\'(0.996755-0.997175]\'',3.26,0.46,9.6,6
10.5,0.36,0.47,2.2,'\'(0.0725-0.0755]\'',9,23,'\'(0.996305-0.996755]\'',3.23,0.76,12,6
12.6,0.39,0.49,2.5,'\'(0.0785-0.0815]\'',8,20,'\'(0.99912-inf)\'',3.07,0.82,10.3,6
9.2,0.46,0.23,2.6,'\'(0.0865-0.0935]\'',18,77,'\'(0.99912-inf)\'',3.15,0.51,9.4,5
7.5,0.58,0.03,4.1,'\'(0.0785-0.0815]\'',27,46,'\'(0.995865-0.996305]\'',3.02,0.47,9.2,5
9,0.58,0.25,2,'\'(0.0935-0.1065]\'',8,21,'\'(0.99759-0.99816]\'',3.27,0.72,9.6,5
5.1,0.42,0,1.8,'\'(-inf-0.0605]\'',18,88,'\'(-inf-0.99455]\'',3.68,0.73,13.6,7
7.6,0.43,0.29,2.1,'\'(0.0725-0.0755]\'',19,66,'\'(0.997175-0.99759]\'',3.4,0.64,9.5,5
7.7,0.18,0.34,2.7,'\'(0.0605-0.0675]\'',15,58,'\'(0.99455-0.99535]\'',3.37,0.78,11.8,6
7.8,0.815,0.01,2.6,'\'(0.0725-0.0755]\'',48,90,'\'(0.995865-0.996305]\'',3.38,0.62,10.8,5
7.6,0.43,0.29,2.1,'\'(0.0725-0.0755]\'',19,66,'\'(0.997175-0.99759]\'',3.4,0.64,9.5,5
10.2,0.23,0.37,2.2,'\'(-inf-0.0605]\'',14,36,'\'(0.995865-0.996305]\'',3.23,0.49,9.3,4
7.1,0.75,0.01,2.2,'\'(-inf-0.0605]\'',11,18,'\'(-inf-0.99455]\'',3.39,0.4,12.8,6
6,0.33,0.32,12.9,'\'(-inf-0.0605]\'',6,113,'\'(0.99535-0.995865]\'',3.3,0.56,11.5,4
7.8,0.55,0,1.7,'\'(0.0675-0.0725]\'',7,17,'\'(0.996305-0.996755]\'',3.26,0.64,9.4,6
7.1,0.75,0.01,2.2,'\'(-inf-0.0605]\'',11,18,'\'(-inf-0.99455]\'',3.39,0.4,12.8,6
8.1,0.73,0,2.5,'\'(0.0785-0.0815]\'',12,24,'\'(0.99759-0.99816]\'',3.38,0.46,9.6,4
6.5,0.67,0,4.3,'\'(-inf-0.0605]\'',11,20,'\'(0.99455-0.99535]\'',3.45,0.56,11.8,4
7.5,0.61,0.2,1.7,'\'(0.0755-0.0785]\'',36,60,'\'(0.99455-0.99535]\'',3.1,0.4,9.3,5
9.8,0.37,0.39,2.5,'\'(0.0785-0.0815]\'',28,65,'\'(0.997175-0.99759]\'',3.16,0.59,9.8,5
9,0.4,0.41,2,'\'(-inf-0.0605]\'',15,40,'\'(-inf-0.99455]\'',3.22,0.6,12.2,6
8.3,0.56,0.22,2.4,'\'(0.0815-0.0865]\'',10,86,'\'(0.99816-0.99912]\'',3.37,0.62,9.5,5
5.9,0.29,0.25,13.4,'\'(0.0605-0.0675]\'',72,160,'\'(0.997175-0.99759]\'',3.33,0.54,10.3,6
7.4,0.55,0.19,1.8,'\'(0.0815-0.0865]\'',15,34,'\'(0.996305-0.996755]\'',3.49,0.68,10.5,5
7.4,0.74,0.07,1.7,'\'(0.0815-0.0865]\'',15,48,'\'(0.99455-0.99535]\'',3.12,0.48,10,5
7.4,0.55,0.19,1.8,'\'(0.0815-0.0865]\'',15,34,'\'(0.996305-0.996755]\'',3.49,0.68,10.5,5
6.9,0.41,0.33,2.2,'\'(0.0785-0.0815]\'',22,36,'\'(0.99455-0.99535]\'',3.41,0.75,11.1,6
7.1,0.6,0.01,2.3,'\'(0.0785-0.0815]\'',24,37,'\'(0.99455-0.99535]\'',3.4,0.61,10.9,6
7.1,0.6,0.01,2.3,'\'(0.0785-0.0815]\'',24,37,'\'(0.99455-0.99535]\'',3.4,0.61,10.9,6
7.5,0.58,0.14,2.2,'\'(0.0755-0.0785]\'',27,60,'\'(0.995865-0.996305]\'',3.28,0.59,9.8,5
7.1,0.72,0,1.8,'\'(0.1065-inf)\'',6,14,'\'(0.995865-0.996305]\'',3.45,0.58,9.8,5
7.9,0.66,0,1.4,'\'(0.0935-0.1065]\'',6,13,'\'(0.99535-0.995865]\'',3.43,0.58,9.5,5
7.8,0.7,0.06,1.9,'\'(0.0785-0.0815]\'',20,35,'\'(0.995865-0.996305]\'',3.4,0.69,10.9,5
6.1,0.64,0.02,2.4,'\'(0.0675-0.0725]\'',26,46,'\'(-inf-0.99455]\'',3.47,0.45,11,5
7.5,0.59,0.22,1.8,'\'(0.0815-0.0865]\'',43,60,'\'(0.99455-0.99535]\'',3.1,0.42,9.2,5
7,0.58,0.28,4.8,'\'(0.0815-0.0865]\'',12,69,'\'(0.996305-0.996755]\'',3.32,0.7,11,6
6.8,0.64,0,2.7,'\'(0.1065-inf)\'',15,33,'\'(0.99535-0.995865]\'',3.44,0.63,11.3,6
6.8,0.64,0,2.7,'\'(0.1065-inf)\'',15,33,'\'(0.99535-0.995865]\'',3.44,0.63,11.3,6
8.6,0.635,0.68,1.8,'\'(0.1065-inf)\'',19,56,'\'(0.996305-0.996755]\'',3.02,1.15,9.3,5
6.3,1.02,0,2,'\'(0.0815-0.0865]\'',17,24,'\'(-inf-0.99455]\'',3.59,0.55,11.2,4
9.8,0.45,0.38,2.5,'\'(0.0785-0.0815]\'',34,66,'\'(0.997175-0.99759]\'',3.15,0.58,9.8,5
8.2,0.78,0,2.2,'\'(0.0865-0.0935]\'',13,26,'\'(0.99759-0.99816]\'',3.37,0.46,9.6,4
8.5,0.37,0.32,1.8,'\'(0.0605-0.0675]\'',26,51,'\'(0.99455-0.99535]\'',3.38,0.72,11.8,6
7.2,0.57,0.05,2.3,'\'(0.0785-0.0815]\'',16,36,'\'(0.99535-0.995865]\'',3.38,0.6,10.3,6
7.2,0.57,0.05,2.3,'\'(0.0785-0.0815]\'',16,36,'\'(0.99535-0.995865]\'',3.38,0.6,10.3,6
10.4,0.43,0.5,2.3,'\'(0.0675-0.0725]\'',13,19,'\'(0.995865-0.996305]\'',3.1,0.87,11.4,6
6.9,0.41,0.31,2,'\'(0.0785-0.0815]\'',21,51,'\'(0.996305-0.996755]\'',3.47,0.55,9.5,6
5.5,0.49,0.03,1.8,'\'(-inf-0.0605]\'',28,87,'\'(-inf-0.99455]\'',3.5,0.82,14,8
5,0.38,0.01,1.6,'\'(-inf-0.0605]\'',26,60,'\'(-inf-0.99455]\'',3.7,0.75,14,6
7.3,0.44,0.2,1.6,'\'(-inf-0.0605]\'',24,64,'\'(-inf-0.99455]\'',3.38,0.57,11.7,6
5.9,0.46,0,1.9,'\'(0.0755-0.0785]\'',25,44,'\'(-inf-0.99455]\'',3.5,0.53,11.2,5
7.5,0.58,0.2,2,'\'(0.0725-0.0755]\'',34,44,'\'(0.99455-0.99535]\'',3.1,0.43,9.3,5
7.8,0.58,0.13,2.1,'\'(0.0935-0.1065]\'',17,36,'\'(-inf-0.99455]\'',3.24,0.53,11.2,6
8,0.715,0.22,2.3,'\'(0.0725-0.0755]\'',13,81,'\'(0.996755-0.997175]\'',3.24,0.54,9.5,6
8.5,0.4,0.4,6.3,'\'(-inf-0.0605]\'',3,10,'\'(0.99535-0.995865]\'',3.28,0.56,12,4
7,0.69,0,1.9,'\'(0.1065-inf)\'',3,10,'\'(0.996305-0.996755]\'',3.35,0.6,9.7,6
8,0.715,0.22,2.3,'\'(0.0725-0.0755]\'',13,81,'\'(0.996755-0.997175]\'',3.24,0.54,9.5,6
9.8,0.3,0.39,1.7,'\'(0.0605-0.0675]\'',3,9,'\'(0.99455-0.99535]\'',3.14,0.57,11.5,7
7.1,0.46,0.2,1.9,'\'(0.0755-0.0785]\'',28,54,'\'(0.99535-0.995865]\'',3.37,0.64,10.4,6
7.1,0.46,0.2,1.9,'\'(0.0755-0.0785]\'',28,54,'\'(0.99535-0.995865]\'',3.37,0.64,10.4,6
7.9,0.765,0,2,'\'(0.0815-0.0865]\'',9,22,'\'(0.995865-0.996305]\'',3.33,0.68,10.9,6
8.7,0.63,0.28,2.7,'\'(0.0935-0.1065]\'',17,69,'\'(0.997175-0.99759]\'',3.26,0.63,10.2,6
7,0.42,0.19,2.3,'\'(0.0675-0.0725]\'',18,36,'\'(0.99455-0.99535]\'',3.39,0.56,10.9,5
11.3,0.37,0.5,1.8,'\'(0.0865-0.0935]\'',20,47,'\'(0.997175-0.99759]\'',3.15,0.57,10.5,5
7.1,0.16,0.44,2.5,'\'(0.0675-0.0725]\'',17,31,'\'(-inf-0.99455]\'',3.35,0.54,12.4,6
8,0.6,0.08,2.6,'\'(-inf-0.0605]\'',3,7,'\'(-inf-0.99455]\'',3.22,0.37,13,5
7,0.6,0.3,4.5,'\'(0.0675-0.0725]\'',20,110,'\'(0.99912-inf)\'',3.3,1.17,10.2,5
7,0.6,0.3,4.5,'\'(0.0675-0.0725]\'',20,110,'\'(0.99912-inf)\'',3.3,1.17,10.2,5
7.6,0.74,0,1.9,'\'(0.0935-0.1065]\'',6,12,'\'(0.99455-0.99535]\'',3.36,0.59,11,5
8.2,0.635,0.1,2.1,'\'(0.0725-0.0755]\'',25,60,'\'(0.996305-0.996755]\'',3.29,0.75,10.9,6
5.9,0.395,0.13,2.4,'\'(-inf-0.0605]\'',14,28,'\'(-inf-0.99455]\'',3.62,0.67,12.4,6
7.5,0.755,0,1.9,'\'(0.0815-0.0865]\'',6,12,'\'(0.996305-0.996755]\'',3.34,0.49,9.7,4
8.2,0.635,0.1,2.1,'\'(0.0725-0.0755]\'',25,60,'\'(0.996305-0.996755]\'',3.29,0.75,10.9,6
6.6,0.63,0,4.3,'\'(0.0865-0.0935]\'',51,77.5,'\'(0.99535-0.995865]\'',3.2,0.45,9.5,5
6.6,0.63,0,4.3,'\'(0.0865-0.0935]\'',51,77.5,'\'(0.99535-0.995865]\'',3.2,0.45,9.5,5
7.2,0.53,0.14,2.1,'\'(0.0605-0.0675]\'',15,29,'\'(-inf-0.99455]\'',3.35,0.61,12.1,6
5.7,0.6,0,1.4,'\'(0.0605-0.0675]\'',11,18,'\'(-inf-0.99455]\'',3.45,0.56,12.2,6
7.6,1.58,0,2.1,'\'(0.1065-inf)\'',5,9,'\'(0.99455-0.99535]\'',3.5,0.4,10.9,3
5.2,0.645,0,2.15,'\'(0.0785-0.0815]\'',15,28,'\'(-inf-0.99455]\'',3.78,0.61,12.5,6
6.7,0.86,0.07,2,'\'(0.0935-0.1065]\'',20,57,'\'(0.995865-0.996305]\'',3.6,0.74,11.7,6
9.1,0.37,0.32,2.1,'\'(0.0605-0.0675]\'',4,15,'\'(0.99535-0.995865]\'',3.3,0.8,11.2,6
8,0.28,0.44,1.8,'\'(0.0785-0.0815]\'',28,68,'\'(0.99455-0.99535]\'',3.36,0.66,11.2,5
7.6,0.79,0.21,2.3,'\'(0.0865-0.0935]\'',21,68,'\'(0.99535-0.995865]\'',3.12,0.44,9.2,5
7.5,0.61,0.26,1.9,'\'(0.0725-0.0755]\'',24,88,'\'(0.995865-0.996305]\'',3.3,0.53,9.8,5
9.7,0.69,0.32,2.5,'\'(0.0865-0.0935]\'',22,91,'\'(0.99759-0.99816]\'',3.29,0.62,10.1,5
6.8,0.68,0.09,3.9,'\'(0.0675-0.0725]\'',15,29,'\'(0.99455-0.99535]\'',3.41,0.52,11.1,4
9.7,0.69,0.32,2.5,'\'(0.0865-0.0935]\'',22,91,'\'(0.99759-0.99816]\'',3.29,0.62,10.1,5
7,0.62,0.1,1.4,'\'(0.0675-0.0725]\'',27,63,'\'(0.995865-0.996305]\'',3.28,0.61,9.2,5
7.5,0.61,0.26,1.9,'\'(0.0725-0.0755]\'',24,88,'\'(0.995865-0.996305]\'',3.3,0.53,9.8,5
6.5,0.51,0.15,3,'\'(0.0605-0.0675]\'',12,27,'\'(-inf-0.99455]\'',3.33,0.59,12.8,6
8,1.18,0.21,1.9,'\'(0.0815-0.0865]\'',14,41,'\'(0.99455-0.99535]\'',3.34,0.47,10.5,5
7,0.36,0.21,2.3,'\'(0.0815-0.0865]\'',20,65,'\'(0.99535-0.995865]\'',3.4,0.54,10.1,6
7,0.36,0.21,2.4,'\'(0.0815-0.0865]\'',24,69,'\'(0.99535-0.995865]\'',3.4,0.53,10.1,6
7.5,0.63,0.27,2,'\'(0.0815-0.0865]\'',17,91,'\'(0.995865-0.996305]\'',3.26,0.58,9.8,6
5.4,0.74,0,1.2,'\'(-inf-0.0605]\'',16,46,'\'(-inf-0.99455]\'',4.01,0.59,12.5,6
9.9,0.44,0.46,2.2,'\'(0.0865-0.0935]\'',10,41,'\'(0.996305-0.996755]\'',3.18,0.69,11.9,6
7.5,0.63,0.27,2,'\'(0.0815-0.0865]\'',17,91,'\'(0.995865-0.996305]\'',3.26,0.58,9.8,6
9.1,0.76,0.68,1.7,'\'(0.1065-inf)\'',18,64,'\'(0.996305-0.996755]\'',2.9,1.33,9.1,6
9.7,0.66,0.34,2.6,'\'(0.0935-0.1065]\'',12,88,'\'(0.99759-0.99816]\'',3.26,0.66,10.1,5
5,0.74,0,1.2,'\'(-inf-0.0605]\'',16,46,'\'(-inf-0.99455]\'',4.01,0.59,12.5,6
9.1,0.34,0.42,1.8,'\'(-inf-0.0605]\'',9,18,'\'(-inf-0.99455]\'',3.18,0.55,11.4,5
9.1,0.36,0.39,1.8,'\'(-inf-0.0605]\'',21,55,'\'(0.99455-0.99535]\'',3.18,0.82,11,7
6.7,0.46,0.24,1.7,'\'(0.0755-0.0785]\'',18,34,'\'(0.99455-0.99535]\'',3.39,0.6,10.6,6
6.7,0.46,0.24,1.7,'\'(0.0755-0.0785]\'',18,34,'\'(0.99455-0.99535]\'',3.39,0.6,10.6,6
6.7,0.46,0.24,1.7,'\'(0.0755-0.0785]\'',18,34,'\'(0.99455-0.99535]\'',3.39,0.6,10.6,6
6.7,0.46,0.24,1.7,'\'(0.0755-0.0785]\'',18,34,'\'(0.99455-0.99535]\'',3.39,0.6,10.6,6
6.5,0.52,0.11,1.8,'\'(0.0725-0.0755]\'',13,38,'\'(0.99535-0.995865]\'',3.34,0.52,9.3,5
7.4,0.6,0.26,2.1,'\'(0.0815-0.0865]\'',17,91,'\'(0.995865-0.996305]\'',3.29,0.56,9.8,6
7.4,0.6,0.26,2.1,'\'(0.0815-0.0865]\'',17,91,'\'(0.995865-0.996305]\'',3.29,0.56,9.8,6
7.8,0.87,0.26,3.8,'\'(0.1065-inf)\'',31,67,'\'(0.996305-0.996755]\'',3.26,0.46,9.2,5
8.4,0.39,0.1,1.7,'\'(0.0725-0.0755]\'',6,25,'\'(0.99535-0.995865]\'',3.09,0.43,9.7,6
9.1,0.775,0.22,2.2,'\'(0.0785-0.0815]\'',12,48,'\'(0.99759-0.99816]\'',3.18,0.51,9.6,5
7.2,0.835,0,2,'\'(0.1065-inf)\'',4,11,'\'(0.995865-0.996305]\'',3.39,0.52,10,5
6.6,0.58,0.02,2.4,'\'(0.0675-0.0725]\'',19,40,'\'(-inf-0.99455]\'',3.38,0.66,12.6,6
6,0.5,0,1.4,'\'(-inf-0.0605]\'',15,26,'\'(-inf-0.99455]\'',3.36,0.45,9.5,5
6,0.5,0,1.4,'\'(-inf-0.0605]\'',15,26,'\'(-inf-0.99455]\'',3.36,0.45,9.5,5
6,0.5,0,1.4,'\'(-inf-0.0605]\'',15,26,'\'(-inf-0.99455]\'',3.36,0.45,9.5,5
7.5,0.51,0.02,1.7,'\'(0.0815-0.0865]\'',13,31,'\'(0.99535-0.995865]\'',3.36,0.54,10.5,6
7.5,0.51,0.02,1.7,'\'(0.0815-0.0865]\'',13,31,'\'(0.99535-0.995865]\'',3.36,0.54,10.5,6
7.5,0.51,0.02,1.7,'\'(0.0815-0.0865]\'',13,31,'\'(0.99535-0.995865]\'',3.36,0.54,10.5,6
7.6,0.54,0.02,1.7,'\'(0.0815-0.0865]\'',17,31,'\'(0.995865-0.996305]\'',3.37,0.51,10.4,6
7.5,0.51,0.02,1.7,'\'(0.0815-0.0865]\'',13,31,'\'(0.99535-0.995865]\'',3.36,0.54,10.5,6
11.5,0.42,0.48,2.6,'\'(0.0755-0.0785]\'',8,20,'\'(0.99816-0.99912]\'',3.09,0.53,11,5
8.2,0.44,0.24,2.3,'\'(0.0605-0.0675]\'',10,28,'\'(0.995865-0.996305]\'',3.25,0.53,10.2,6
6.1,0.59,0.01,2.1,'\'(-inf-0.0605]\'',5,13,'\'(0.99455-0.99535]\'',3.52,0.56,11.4,5
7.2,0.655,0.03,1.8,'\'(0.0755-0.0785]\'',7,12,'\'(0.995865-0.996305]\'',3.34,0.39,9.5,5
7.2,0.655,0.03,1.8,'\'(0.0755-0.0785]\'',7,12,'\'(0.995865-0.996305]\'',3.34,0.39,9.5,5
6.9,0.57,0,2.8,'\'(0.0785-0.0815]\'',21,41,'\'(0.99455-0.99535]\'',3.41,0.52,10.8,5
9,0.6,0.29,2,'\'(0.0675-0.0725]\'',32,73,'\'(0.996305-0.996755]\'',3.34,0.57,10,5
7.2,0.62,0.01,2.3,'\'(0.0605-0.0675]\'',8,46,'\'(-inf-0.99455]\'',3.32,0.51,11.8,6
7.6,0.645,0.03,1.9,'\'(0.0815-0.0865]\'',14,57,'\'(0.996755-0.997175]\'',3.37,0.46,10.3,5
7.6,0.645,0.03,1.9,'\'(0.0815-0.0865]\'',14,57,'\'(0.996755-0.997175]\'',3.37,0.46,10.3,5
7.2,0.58,0.03,2.3,'\'(0.0755-0.0785]\'',7,28,'\'(0.99535-0.995865]\'',3.35,0.52,10,5
6.1,0.32,0.25,1.8,'\'(0.0815-0.0865]\'',5,32,'\'(0.99455-0.99535]\'',3.36,0.44,10.1,5
6.1,0.34,0.25,1.8,'\'(0.0815-0.0865]\'',4,28,'\'(0.99455-0.99535]\'',3.36,0.44,10.1,5
7.3,0.43,0.24,2.5,'\'(0.0755-0.0785]\'',27,67,'\'(0.996305-0.996755]\'',3.6,0.59,11.1,6
7.4,0.64,0.17,5.4,'\'(0.1065-inf)\'',52,98,'\'(0.997175-0.99759]\'',3.28,0.5,9.5,5
11.6,0.475,0.4,1.4,'\'(0.0865-0.0935]\'',6,28,'\'(0.996755-0.997175]\'',3.07,0.65,10.033333,6
9.2,0.54,0.31,2.3,'\'(0.1065-inf)\'',11,38,'\'(0.996755-0.997175]\'',3.24,0.56,10.9,5
8.3,0.85,0.14,2.5,'\'(0.0865-0.0935]\'',13,54,'\'(0.997175-0.99759]\'',3.36,0.54,10.1,5
11.6,0.475,0.4,1.4,'\'(0.0865-0.0935]\'',6,28,'\'(0.996755-0.997175]\'',3.07,0.65,10.033333,6
8,0.83,0.27,2,'\'(0.0785-0.0815]\'',11,63,'\'(0.996305-0.996755]\'',3.29,0.48,9.8,4
7.2,0.605,0.02,1.9,'\'(0.0935-0.1065]\'',10,31,'\'(0.99455-0.99535]\'',3.46,0.53,11.8,6
7.8,0.5,0.09,2.2,'\'(0.1065-inf)\'',10,42,'\'(0.996755-0.997175]\'',3.18,0.62,9.5,5
7.3,0.74,0.08,1.7,'\'(0.0935-0.1065]\'',10,45,'\'(0.99535-0.995865]\'',3.24,0.5,9.8,5
6.9,0.54,0.3,2.2,'\'(0.0865-0.0935]\'',9,105,'\'(0.997175-0.99759]\'',3.25,1.18,10.5,6
8,0.77,0.32,2.1,'\'(0.0785-0.0815]\'',16,74,'\'(0.996305-0.996755]\'',3.27,0.5,9.8,6
6.6,0.61,0,1.6,'\'(0.0675-0.0725]\'',4,8,'\'(-inf-0.99455]\'',3.33,0.37,10.4,4
8.7,0.78,0.51,1.7,'\'(0.1065-inf)\'',12,66,'\'(0.995865-0.996305]\'',3,1.17,9.2,5
7.5,0.58,0.56,3.1,'\'(0.1065-inf)\'',5,14,'\'(0.99455-0.99535]\'',3.21,1.03,11.6,6
8.7,0.78,0.51,1.7,'\'(0.1065-inf)\'',12,66,'\'(0.995865-0.996305]\'',3,1.17,9.2,5
7.7,0.75,0.27,3.8,'\'(0.1065-inf)\'',34,89,'\'(0.996305-0.996755]\'',3.24,0.45,9.3,5
6.8,0.815,0,1.2,'\'(0.1065-inf)\'',16,29,'\'(0.99455-0.99535]\'',3.32,0.51,9.8,3
7.2,0.56,0.26,2,'\'(0.0815-0.0865]\'',13,100,'\'(0.99535-0.995865]\'',3.26,0.52,9.9,5
8.2,0.885,0.2,1.4,'\'(0.0815-0.0865]\'',7,31,'\'(0.99455-0.99535]\'',3.11,0.46,10,5
5.2,0.49,0.26,2.3,'\'(0.0865-0.0935]\'',23,74,'\'(0.99455-0.99535]\'',3.71,0.62,12.2,6
7.2,0.45,0.15,2,'\'(0.0755-0.0785]\'',10,28,'\'(0.995865-0.996305]\'',3.29,0.51,9.9,6
7.5,0.57,0.02,2.6,'\'(0.0755-0.0785]\'',11,35,'\'(0.99535-0.995865]\'',3.36,0.62,10.8,6
7.5,0.57,0.02,2.6,'\'(0.0755-0.0785]\'',11,35,'\'(0.99535-0.995865]\'',3.36,0.62,10.8,6
6.8,0.83,0.09,1.8,'\'(0.0725-0.0755]\'',4,25,'\'(0.99455-0.99535]\'',3.38,0.45,9.6,5
8,0.6,0.22,2.1,'\'(0.0785-0.0815]\'',25,105,'\'(0.995865-0.996305]\'',3.3,0.49,9.9,5
8,0.6,0.22,2.1,'\'(0.0785-0.0815]\'',25,105,'\'(0.995865-0.996305]\'',3.3,0.49,9.9,5
7.1,0.755,0.15,1.8,'\'(0.1065-inf)\'',20,84,'\'(0.995865-0.996305]\'',3.19,0.5,9.5,5
8,0.81,0.25,3.4,'\'(0.0755-0.0785]\'',34,85,'\'(0.996305-0.996755]\'',3.19,0.42,9.2,5
7.4,0.64,0.07,1.8,'\'(0.0935-0.1065]\'',8,23,'\'(0.995865-0.996305]\'',3.3,0.58,9.6,5
7.4,0.64,0.07,1.8,'\'(0.0935-0.1065]\'',8,23,'\'(0.995865-0.996305]\'',3.3,0.58,9.6,5
6.6,0.64,0.31,6.1,'\'(0.0815-0.0865]\'',7,49,'\'(0.997175-0.99759]\'',3.35,0.68,10.3,5
6.7,0.48,0.02,2.2,'\'(0.0785-0.0815]\'',36,111,'\'(0.99455-0.99535]\'',3.1,0.53,9.7,5
6,0.49,0,2.3,'\'(0.0675-0.0725]\'',15,33,'\'(-inf-0.99455]\'',3.58,0.59,12.5,6
8,0.64,0.22,2.4,'\'(0.0935-0.1065]\'',5,33,'\'(0.995865-0.996305]\'',3.37,0.58,11,5
7.1,0.62,0.06,1.3,'\'(0.0675-0.0725]\'',5,12,'\'(-inf-0.99455]\'',3.17,0.48,9.8,5
8,0.52,0.25,2,'\'(0.0755-0.0785]\'',19,59,'\'(0.995865-0.996305]\'',3.3,0.48,10.2,5
6.4,0.57,0.14,3.9,'\'(0.0675-0.0725]\'',27,73,'\'(0.996305-0.996755]\'',3.32,0.48,9.2,5
8.6,0.685,0.1,1.6,'\'(0.0865-0.0935]\'',3,12,'\'(0.997175-0.99759]\'',3.31,0.65,9.55,6
8.7,0.675,0.1,1.6,'\'(0.0865-0.0935]\'',4,11,'\'(0.997175-0.99759]\'',3.31,0.65,9.55,5
