@relation 'winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R8-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R4,8-precision6'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' {'\'(-inf-7.12]\'','\'(7.12-13.64]\'','\'(13.64-20.16]\'','\'(20.16-26.68]\'','\'(26.68-33.2]\'','\'(33.2-39.72]\'','\'(39.72-46.24]\'','\'(46.24-52.76]\'','\'(52.76-59.28]\'','\'(59.28-inf)\''}
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density {'\'(-inf-0.992297]\'','\'(0.992297-0.997484]\'','\'(0.997484-1.002671]\'','\'(1.002671-1.007858]\'','\'(1.007858-1.013045]\'','\'(1.013045-1.018232]\'','\'(1.018232-1.023419]\'','\'(1.023419-1.028606]\'','\'(1.028606-1.033793]\'','\'(1.033793-inf)\''}
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality numeric

@data
6.4,0.27,0.19,'\'(-inf-7.12]\'',0.084,21,191,'\'(0.992297-0.997484]\'',3.49,0.63,9.6,4
6.4,0.27,0.19,'\'(-inf-7.12]\'',0.085,21,196,'\'(0.992297-0.997484]\'',3.49,0.64,9.5,4
7,0.23,0.42,'\'(-inf-7.12]\'',0.042,37,144,'\'(0.992297-0.997484]\'',3.5,0.59,10.2,6
6.9,0.15,0.28,'\'(-inf-7.12]\'',0.029,14,107,'\'(0.992297-0.997484]\'',3.24,0.46,10.4,8
6.7,0.26,0.29,'\'(-inf-7.12]\'',0.025,26,74,'\'(0.992297-0.997484]\'',3.28,0.53,11,6
6.9,0.15,0.28,'\'(-inf-7.12]\'',0.029,14,107,'\'(0.992297-0.997484]\'',3.24,0.46,10.4,8
7.6,0.2,0.68,'\'(7.12-13.64]\'',0.042,56,160,'\'(0.997484-1.002671]\'',3.05,0.41,8.7,5
6.9,0.3,0.29,'\'(-inf-7.12]\'',0.053,24,189,'\'(0.992297-0.997484]\'',3.29,0.54,9.9,4
6.9,0.3,0.3,'\'(-inf-7.12]\'',0.053,24,186,'\'(0.992297-0.997484]\'',3.29,0.54,9.9,4
7.6,0.21,0.35,'\'(-inf-7.12]\'',0.041,7,106,'\'(-inf-0.992297]\'',3.06,0.45,11.3,4
6.8,0.46,0.26,'\'(-inf-7.12]\'',0.042,28,83,'\'(-inf-0.992297]\'',3.38,0.51,12,8
7,0.28,0.26,'\'(-inf-7.12]\'',0.042,34,130,'\'(0.992297-0.997484]\'',3.43,0.5,10.7,8
6.5,0.24,0.29,'\'(7.12-13.64]\'',0.043,32,156,'\'(0.992297-0.997484]\'',3.13,0.7,10.1,6
6.4,0.17,0.34,'\'(-inf-7.12]\'',0.091,42,135,'\'(0.992297-0.997484]\'',3.25,0.49,9.6,7
6.4,0.17,0.34,'\'(-inf-7.12]\'',0.093,43,136,'\'(0.992297-0.997484]\'',3.25,0.49,9.6,6
6.3,0.695,0.55,'\'(7.12-13.64]\'',0.056,58,252,'\'(0.997484-1.002671]\'',3.29,0.49,8.7,5
7,0.27,0.29,'\'(-inf-7.12]\'',0.059,28,199,'\'(0.992297-0.997484]\'',3.54,0.59,10.3,5
8.4,0.3,0.25,'\'(13.64-20.16]\'',0.047,25,218,'\'(0.997484-1.002671]\'',2.98,0.66,9.1,5
6.5,0.19,0.27,'\'(-inf-7.12]\'',0.037,13,101,'\'(-inf-0.992297]\'',3.17,0.41,11.8,6
8,0.36,0.39,'\'(-inf-7.12]\'',0.024,26,93,'\'(-inf-0.992297]\'',3.15,0.49,11.9,6
6.1,0.16,0.24,'\'(-inf-7.12]\'',0.046,17,77,'\'(0.992297-0.997484]\'',3.66,0.57,10.3,6
9.2,0.19,0.42,'\'(-inf-7.12]\'',0.047,16,104,'\'(0.992297-0.997484]\'',3.09,0.66,10,4
9.2,0.16,0.49,'\'(-inf-7.12]\'',0.044,18,107,'\'(0.992297-0.997484]\'',3.1,0.53,10.2,4
8,0.26,0.28,'\'(7.12-13.64]\'',0.038,72,202,'\'(0.992297-0.997484]\'',3.12,0.56,10,6
8.8,0.33,0.36,'\'(-inf-7.12]\'',0.034,19,125,'\'(-inf-0.992297]\'',2.96,0.98,12.7,6
9.8,0.16,0.46,'\'(-inf-7.12]\'',0.046,23,130,'\'(0.992297-0.997484]\'',3.04,0.67,9.6,5
6.6,0.23,0.18,'\'(7.12-13.64]\'',0.044,59,188,'\'(0.992297-0.997484]\'',3.16,0.49,9.5,5
7.9,0.44,0.26,'\'(-inf-7.12]\'',0.033,23,100,'\'(-inf-0.992297]\'',3.17,0.52,12.7,6
7.6,0.31,0.27,'\'(-inf-7.12]\'',0.036,23,109,'\'(0.992297-0.997484]\'',3.34,0.54,11,6
7.5,0.705,0.1,'\'(7.12-13.64]\'',0.044,44,214,'\'(0.992297-0.997484]\'',3.1,0.5,9.1,5
7.1,0.21,0.28,'\'(-inf-7.12]\'',0.034,23,111,'\'(0.992297-0.997484]\'',3.35,0.64,10.2,4
7,0.16,0.26,'\'(7.12-13.64]\'',0.047,30,220,'\'(0.992297-0.997484]\'',3.38,0.58,10.1,6
8,0.27,0.25,'\'(13.64-20.16]\'',0.045,50,208,'\'(0.997484-1.002671]\'',3.05,0.5,9.2,6
6.3,0.38,0.17,'\'(7.12-13.64]\'',0.08,50,212,'\'(0.997484-1.002671]\'',3.47,0.66,9.4,4
7.1,0.21,0.28,'\'(-inf-7.12]\'',0.034,23,111,'\'(0.992297-0.997484]\'',3.35,0.64,10.2,4
6.2,0.38,0.18,'\'(7.12-13.64]\'',0.095,28,195,'\'(0.997484-1.002671]\'',3.53,0.71,9.2,4
8.2,0.24,0.3,'\'(-inf-7.12]\'',0.05,23,106,'\'(0.992297-0.997484]\'',2.98,0.5,10,5
7,0.16,0.26,'\'(-inf-7.12]\'',0.047,30,220,'\'(0.992297-0.997484]\'',3.38,0.58,10.1,6
7.3,0.815,0.09,'\'(7.12-13.64]\'',0.044,45,204,'\'(0.992297-0.997484]\'',3.15,0.46,9,5
6.3,0.41,0.16,'\'(-inf-7.12]\'',0.032,25,98,'\'(0.992297-0.997484]\'',3.16,0.42,9.5,5
6.1,0.36,0.41,'\'(13.64-20.16]\'',0.07,67,207,'\'(0.997484-1.002671]\'',3.39,0.53,9.1,5
8.1,0.4,0.32,'\'(7.12-13.64]\'',0.031,23,118,'\'(-inf-0.992297]\'',3.05,0.46,13.3,7
6.8,0.26,0.43,'\'(7.12-13.64]\'',0.045,53,198,'\'(0.992297-0.997484]\'',3.26,0.55,9.5,5
6.2,0.44,0.18,'\'(7.12-13.64]\'',0.096,28,210,'\'(0.997484-1.002671]\'',3.56,0.72,9.2,5
7.2,0.24,0.29,'\'(-inf-7.12]\'',0.036,17,117,'\'(0.992297-0.997484]\'',3.36,0.68,10.1,6
6.2,0.44,0.18,'\'(7.12-13.64]\'',0.096,28,210,'\'(0.997484-1.002671]\'',3.56,0.72,9.2,5
7.2,0.24,0.29,'\'(-inf-7.12]\'',0.036,17,117,'\'(0.992297-0.997484]\'',3.36,0.68,10.1,6
7.3,0.22,0.26,'\'(-inf-7.12]\'',0.04,32,172,'\'(-inf-0.992297]\'',3.27,0.48,11.2,6
8.1,0.34,0.28,'\'(7.12-13.64]\'',0.04,70,230,'\'(0.992297-0.997484]\'',3.14,0.55,9.8,6
7.3,0.22,0.26,'\'(-inf-7.12]\'',0.04,32,172,'\'(-inf-0.992297]\'',3.27,0.48,11.2,6
8.1,0.34,0.28,'\'(7.12-13.64]\'',0.04,70,230,'\'(0.992297-0.997484]\'',3.14,0.55,9.8,6
6.4,0.28,0.17,'\'(7.12-13.64]\'',0.042,61,195,'\'(0.992297-0.997484]\'',3.22,0.46,9.4,5
6.3,0.29,0.14,'\'(-inf-7.12]\'',0.045,50,177,'\'(0.992297-0.997484]\'',3.23,0.42,9,5
6.4,0.27,0.17,'\'(7.12-13.64]\'',0.044,60,198,'\'(0.992297-0.997484]\'',3.21,0.47,9.4,5
7.4,0.35,0.2,'\'(13.64-20.16]\'',0.054,63,229,'\'(0.997484-1.002671]\'',3.11,0.5,8.9,6
8.3,0.28,0.27,'\'(13.64-20.16]\'',0.045,48,253,'\'(0.997484-1.002671]\'',3.02,0.56,9.1,6
6.4,0.35,0.35,'\'(-inf-7.12]\'',0.034,9,148,'\'(0.992297-0.997484]\'',3.17,0.5,9.8,4
6.9,0.43,0.28,'\'(7.12-13.64]\'',0.056,29,183,'\'(0.992297-0.997484]\'',3.17,0.43,9.4,5
8,0.26,0.28,'\'(-inf-7.12]\'',0.05,34,150,'\'(0.992297-0.997484]\'',3.13,0.5,10,6
6.9,0.43,0.28,'\'(7.12-13.64]\'',0.056,29,183,'\'(0.992297-0.997484]\'',3.17,0.43,9.4,5
7.3,0.27,0.37,'\'(7.12-13.64]\'',0.042,36,130,'\'(0.997484-1.002671]\'',3.48,0.75,9.9,6
6.8,0.46,0.26,'\'(-inf-7.12]\'',0.147,49,159,'\'(0.992297-0.997484]\'',3.14,0.47,10,5
7.2,0.2,0.28,'\'(-inf-7.12]\'',0.028,13,168,'\'(-inf-0.992297]\'',3.17,1.06,11.5,6
7.6,0.285,0.32,'\'(13.64-20.16]\'',0.063,32,201,'\'(0.997484-1.002671]\'',3,0.45,9.2,5
6.6,0.32,0.33,'\'(-inf-7.12]\'',0.052,40,219.5,'\'(0.992297-0.997484]\'',3.15,0.6,10,5
7.6,0.285,0.32,'\'(13.64-20.16]\'',0.063,32,201,'\'(0.997484-1.002671]\'',3,0.45,9.2,5
6.6,0.34,0.34,'\'(-inf-7.12]\'',0.051,40.5,210,'\'(0.992297-0.997484]\'',3.15,0.61,10,5
6.6,0.32,0.33,'\'(-inf-7.12]\'',0.052,40,210,'\'(0.992297-0.997484]\'',3.15,0.6,10,5
6.5,0.27,0.26,'\'(7.12-13.64]\'',0.042,21,133,'\'(0.992297-0.997484]\'',3.43,0.64,9.8,6
6.6,0.26,0.27,'\'(-inf-7.12]\'',0.04,19,114,'\'(0.992297-0.997484]\'',3.36,0.62,10.5,6
6.7,0.27,0.26,'\'(-inf-7.12]\'',0.043,61,181,'\'(0.992297-0.997484]\'',3.45,0.63,10.6,6
6.6,0.56,0.15,'\'(7.12-13.64]\'',0.037,38,157,'\'(0.992297-0.997484]\'',3.28,0.52,9.4,5
6.6,0.56,0.15,'\'(7.12-13.64]\'',0.037,38,157,'\'(0.992297-0.997484]\'',3.28,0.52,9.4,5
7.3,0.19,0.27,'\'(-inf-7.12]\'',0.027,35,136,'\'(0.992297-0.997484]\'',3.38,0.54,11,7
6.3,0.2,0.26,'\'(-inf-7.12]\'',0.027,36,141,'\'(0.992297-0.997484]\'',3.53,0.56,10.8,6
7.1,0.29,0.3,'\'(13.64-20.16]\'',0.036,58,201,'\'(0.997484-1.002671]\'',3.3,0.67,9,5
7.8,0.32,0.33,'\'(7.12-13.64]\'',0.031,47,194,'\'(0.992297-0.997484]\'',3.07,0.58,9.6,6
8.1,0.33,0.36,'\'(7.12-13.64]\'',0.037,36,156,'\'(0.992297-0.997484]\'',3.19,0.54,10.6,6
8.1,0.33,0.36,'\'(7.12-13.64]\'',0.037,36,156,'\'(0.992297-0.997484]\'',3.19,0.54,10.6,6
7.8,0.32,0.33,'\'(7.12-13.64]\'',0.031,47,194,'\'(0.992297-0.997484]\'',3.07,0.58,9.6,6
6.6,0.33,0.24,'\'(13.64-20.16]\'',0.045,31,147,'\'(0.997484-1.002671]\'',3.08,0.52,9.2,5
6.6,0.33,0.24,'\'(13.64-20.16]\'',0.045,31,147,'\'(0.997484-1.002671]\'',3.08,0.52,9.2,5
8.2,0.26,0.33,'\'(-inf-7.12]\'',0.053,11,71,'\'(0.992297-0.997484]\'',2.89,0.49,9.5,5
8.3,0.25,0.33,'\'(-inf-7.12]\'',0.053,12,72,'\'(0.992297-0.997484]\'',2.89,0.48,9.5,5
7,0.26,0.26,'\'(7.12-13.64]\'',0.039,37,184,'\'(0.997484-1.002671]\'',3.47,0.58,10.3,7
6,0.26,0.15,'\'(-inf-7.12]\'',0.053,35,124,'\'(0.992297-0.997484]\'',3.08,0.46,8.8,5
7.5,0.28,0.78,'\'(7.12-13.64]\'',0.041,53,161,'\'(0.997484-1.002671]\'',2.98,0.44,8.7,5
7.5,0.27,0.79,'\'(7.12-13.64]\'',0.04,51,159,'\'(0.997484-1.002671]\'',2.98,0.44,8.7,5
7,0.28,0.32,'\'(-inf-7.12]\'',0.038,27,128,'\'(0.992297-0.997484]\'',3.2,0.62,10.2,6
5.2,0.16,0.34,'\'(-inf-7.12]\'',0.029,26,77,'\'(-inf-0.992297]\'',3.25,0.51,10.1,6
6.8,0.34,0.1,'\'(-inf-7.12]\'',0.049,29,118,'\'(0.992297-0.997484]\'',3.21,0.41,9.5,5
7.6,0.25,0.34,'\'(-inf-7.12]\'',0.056,34,176,'\'(0.992297-0.997484]\'',3.1,0.51,9.5,5
5.6,0.35,0.4,'\'(-inf-7.12]\'',0.022,23,174,'\'(-inf-0.992297]\'',3.54,0.5,11.6,7
8.8,0.24,0.23,'\'(7.12-13.64]\'',0.032,12,97,'\'(0.992297-0.997484]\'',3.13,0.4,10.7,6
6,0.29,0.21,'\'(13.64-20.16]\'',0.043,20,142,'\'(0.992297-0.997484]\'',3.11,0.54,10.1,6
6.1,0.27,0.31,'\'(-inf-7.12]\'',0.035,17,83,'\'(-inf-0.992297]\'',3.32,0.44,11.1,7
7.4,0.56,0.09,'\'(-inf-7.12]\'',0.071,19,117,'\'(0.992297-0.997484]\'',3.22,0.53,9.8,5
6.8,0.29,0.49,'\'(-inf-7.12]\'',0.142,52,148,'\'(0.992297-0.997484]\'',3.08,0.49,9,6
6.1,0.27,0.31,'\'(-inf-7.12]\'',0.035,17,83,'\'(-inf-0.992297]\'',3.32,0.44,11.1,7
6.3,0.27,0.37,'\'(7.12-13.64]\'',0.047,58,215,'\'(0.992297-0.997484]\'',3.19,0.48,9.5,6
6.6,0.24,0.3,'\'(7.12-13.64]\'',0.052,18,143,'\'(0.997484-1.002671]\'',3.37,0.49,9.4,6
6.8,0.32,0.3,'\'(-inf-7.12]\'',0.049,22,113,'\'(0.992297-0.997484]\'',3.24,0.61,10.2,5
6.4,0.37,0.37,'\'(-inf-7.12]\'',0.041,39.5,216.5,'\'(0.992297-0.997484]\'',3.1,0.5,9.8,6
6.2,0.26,0.37,'\'(-inf-7.12]\'',0.047,54,201,'\'(0.992297-0.997484]\'',3.19,0.48,9.5,6
6.3,0.27,0.37,'\'(7.12-13.64]\'',0.047,58,215,'\'(0.992297-0.997484]\'',3.19,0.48,9.5,6
6.4,0.3,0.16,'\'(7.12-13.64]\'',0.05,55,191,'\'(0.992297-0.997484]\'',3.17,0.49,9,5
8,0.28,0.32,'\'(7.12-13.64]\'',0.045,61,204,'\'(0.992297-0.997484]\'',3.1,0.55,10.1,6
6.7,0.24,0.32,'\'(7.12-13.64]\'',0.079,37,122,'\'(0.992297-0.997484]\'',3.02,0.45,8.8,5
7.9,0.27,0.27,'\'(-inf-7.12]\'',0.034,25,122,'\'(-inf-0.992297]\'',2.97,0.51,11.9,6
7.9,0.27,0.27,'\'(-inf-7.12]\'',0.034,25,122,'\'(-inf-0.992297]\'',2.97,0.51,11.9,6
6.1,0.28,0.24,'\'(13.64-20.16]\'',0.074,32,174,'\'(0.997484-1.002671]\'',3.19,0.44,9.3,6
7.7,0.39,0.49,'\'(7.12-13.64]\'',0.036,11,110,'\'(0.992297-0.997484]\'',3.33,0.76,10,6
6,0.2,0.24,'\'(-inf-7.12]\'',0.075,49,201,'\'(0.992297-0.997484]\'',3.21,0.43,9.5,5
6.1,0.28,0.24,'\'(13.64-20.16]\'',0.074,32,174,'\'(0.997484-1.002671]\'',3.19,0.44,9.3,6
7.6,0.31,0.23,'\'(7.12-13.64]\'',0.054,20,139,'\'(0.997484-1.002671]\'',3.16,0.5,9.7,4
7.6,0.31,0.23,'\'(7.12-13.64]\'',0.054,20,139,'\'(0.997484-1.002671]\'',3.16,0.5,9.7,4
6.3,0.18,0.22,'\'(-inf-7.12]\'',0.043,45,155,'\'(0.992297-0.997484]\'',3.19,0.48,10.2,5
8.6,0.23,0.25,'\'(7.12-13.64]\'',0.031,13,96,'\'(0.992297-0.997484]\'',3.11,0.4,10.8,5
6.8,0.21,0.36,'\'(13.64-20.16]\'',0.046,32,133,'\'(0.997484-1.002671]\'',3.27,0.48,8.8,5
6.8,0.21,0.36,'\'(13.64-20.16]\'',0.046,32,133,'\'(0.997484-1.002671]\'',3.27,0.48,8.8,5
6.9,0.26,0.31,'\'(-inf-7.12]\'',0.039,37,175,'\'(0.992297-0.997484]\'',3.32,0.49,11.4,6
6.8,0.21,0.36,'\'(13.64-20.16]\'',0.046,32,133,'\'(0.997484-1.002671]\'',3.27,0.48,8.8,5
6.4,0.31,0.4,'\'(-inf-7.12]\'',0.039,39,191,'\'(0.992297-0.997484]\'',3.14,0.52,9.8,5
8.6,0.34,0.36,'\'(-inf-7.12]\'',0.045,11,119,'\'(0.992297-0.997484]\'',3.17,0.47,9.4,4
8.6,0.34,0.36,'\'(-inf-7.12]\'',0.045,11,119,'\'(0.992297-0.997484]\'',3.17,0.47,9.4,4
8.5,0.3,0.28,'\'(-inf-7.12]\'',0.054,54,174,'\'(0.992297-0.997484]\'',3.21,0.43,9.4,6
7.4,0.4,0.41,'\'(13.64-20.16]\'',0.053,37,194,'\'(0.997484-1.002671]\'',3.2,0.63,9.4,6
6.6,0.32,0.34,'\'(7.12-13.64]\'',0.044,63,212,'\'(0.992297-0.997484]\'',3.22,0.48,9.7,6
7.1,0.34,0.31,'\'(-inf-7.12]\'',0.032,36,140,'\'(-inf-0.992297]\'',3.35,0.47,12.3,7
6.6,0.26,0.25,'\'(7.12-13.64]\'',0.045,45,178,'\'(0.992297-0.997484]\'',3.33,0.43,9.8,6
8,0.27,0.57,'\'(7.12-13.64]\'',0.053,18,134,'\'(0.992297-0.997484]\'',3.12,0.68,9,5
6.2,0.28,0.45,'\'(7.12-13.64]\'',0.045,46,203,'\'(0.992297-0.997484]\'',3.26,0.46,9.2,6
6.2,0.3,0.49,'\'(7.12-13.64]\'',0.058,68,215,'\'(0.992297-0.997484]\'',3.19,0.6,9.4,6
5.6,0.175,0.29,'\'(-inf-7.12]\'',0.043,20,67,'\'(-inf-0.992297]\'',3.28,0.48,9.9,6
6.9,0.34,0.36,'\'(-inf-7.12]\'',0.032,13,145,'\'(-inf-0.992297]\'',3.07,0.52,9.8,5
6.9,0.34,0.3,'\'(-inf-7.12]\'',0.029,34,148,'\'(-inf-0.992297]\'',3.36,0.49,12.3,7
7.1,0.12,0.3,'\'(-inf-7.12]\'',0.018,15,37,'\'(-inf-0.992297]\'',3.02,0.52,11.9,7
7.1,0.32,0.29,'\'(-inf-7.12]\'',0.038,33,170,'\'(0.992297-0.997484]\'',3.27,0.64,10.2,6
7.3,0.51,0.29,'\'(7.12-13.64]\'',0.034,61,224,'\'(0.992297-0.997484]\'',3.14,0.56,9.5,6
7.1,0.12,0.3,'\'(-inf-7.12]\'',0.018,15,37,'\'(-inf-0.992297]\'',3.02,0.52,11.9,7
6.3,0.24,0.55,'\'(7.12-13.64]\'',0.04,67,216,'\'(0.992297-0.997484]\'',3.24,0.5,9.2,5
7.5,0.41,0.23,'\'(13.64-20.16]\'',0.054,28,174,'\'(0.997484-1.002671]\'',3.18,0.49,9.7,5
6.5,0.18,0.33,'\'(-inf-7.12]\'',0.029,35,138,'\'(-inf-0.992297]\'',3.36,0.6,11.5,7
7.3,0.17,0.24,'\'(7.12-13.64]\'',0.121,32,162,'\'(0.992297-0.997484]\'',3.17,0.38,10.4,8
8.2,0.2,0.38,'\'(-inf-7.12]\'',0.053,41,174,'\'(0.992297-0.997484]\'',3.22,0.41,11.6,5
7.5,0.41,0.23,'\'(13.64-20.16]\'',0.054,28,174,'\'(0.997484-1.002671]\'',3.18,0.49,9.7,5
7.3,0.17,0.24,'\'(7.12-13.64]\'',0.121,32,162,'\'(0.992297-0.997484]\'',3.17,0.38,10.4,8
6.5,0.18,0.33,'\'(-inf-7.12]\'',0.029,35,138,'\'(-inf-0.992297]\'',3.36,0.6,11.5,7
7.3,0.16,0.35,'\'(-inf-7.12]\'',0.036,29,108,'\'(0.992297-0.997484]\'',3.27,0.51,10.2,6
6.4,0.16,0.37,'\'(-inf-7.12]\'',0.037,27,109,'\'(0.992297-0.997484]\'',3.38,0.5,9.8,6
6.6,0.42,0.13,'\'(7.12-13.64]\'',0.044,26,158,'\'(0.997484-1.002671]\'',3.24,0.47,9,5
5.8,0.3,0.12,'\'(-inf-7.12]\'',0.036,57,163,'\'(0.992297-0.997484]\'',3.38,0.59,10.5,6
6.7,0.54,0.27,'\'(-inf-7.12]\'',0.049,8,178,'\'(0.992297-0.997484]\'',3.16,0.38,9.4,4
6.7,0.54,0.27,'\'(-inf-7.12]\'',0.049,8,178,'\'(0.992297-0.997484]\'',3.16,0.38,9.4,4
6.4,0.22,0.3,'\'(7.12-13.64]\'',0.046,53,149,'\'(0.992297-0.997484]\'',3.21,0.34,10.8,5
6.8,0.23,0.3,'\'(-inf-7.12]\'',0.043,19,95,'\'(-inf-0.992297]\'',3.17,0.46,10.7,7
9,0.26,0.34,'\'(-inf-7.12]\'',0.029,21,162,'\'(0.992297-0.997484]\'',3.08,0.5,10.6,6
6.5,0.23,0.25,'\'(13.64-20.16]\'',0.046,15,110,'\'(0.997484-1.002671]\'',3.15,0.42,9.2,6
5.9,0.28,0.14,'\'(7.12-13.64]\'',0.032,30,142,'\'(0.992297-0.997484]\'',3.28,0.44,9.5,6
5.9,0.28,0.14,'\'(7.12-13.64]\'',0.032,30,142,'\'(0.992297-0.997484]\'',3.28,0.44,9.5,6
6.2,0.27,0.18,'\'(-inf-7.12]\'',0.028,20,111,'\'(-inf-0.992297]\'',3.41,0.5,10,5
9,0.29,0.34,'\'(7.12-13.64]\'',0.03,34,177,'\'(0.992297-0.997484]\'',3.13,0.47,10.6,5
9,0.26,0.34,'\'(-inf-7.12]\'',0.029,21,162,'\'(0.992297-0.997484]\'',3.08,0.5,10.6,6
8.9,0.27,0.34,'\'(7.12-13.64]\'',0.029,19.5,166,'\'(0.992297-0.997484]\'',3.13,0.48,10.6,5
6.5,0.23,0.25,'\'(13.64-20.16]\'',0.046,15,110,'\'(0.997484-1.002671]\'',3.15,0.42,9.2,6
6.9,0.32,0.3,'\'(-inf-7.12]\'',0.036,28,117,'\'(0.992297-0.997484]\'',3.24,0.48,11,6
7.2,0.22,0.24,'\'(-inf-7.12]\'',0.041,17,159,'\'(-inf-0.992297]\'',3.25,0.53,11.2,6
6.7,0.5,0.38,'\'(7.12-13.64]\'',0.046,26,175,'\'(0.992297-0.997484]\'',3.32,0.54,9.6,5
6.2,0.33,0.14,'\'(-inf-7.12]\'',0.052,27,128,'\'(0.992297-0.997484]\'',3.21,0.48,9.4,5
6.3,0.26,0.42,'\'(-inf-7.12]\'',0.045,62,209,'\'(0.992297-0.997484]\'',3.2,0.53,9.5,6
7.5,0.2,0.47,'\'(13.64-20.16]\'',0.052,51,188,'\'(0.997484-1.002671]\'',3.09,0.62,9.3,5
6.2,0.33,0.14,'\'(-inf-7.12]\'',0.052,27,128,'\'(0.992297-0.997484]\'',3.21,0.48,9.4,5
6.3,0.26,0.42,'\'(-inf-7.12]\'',0.045,62,209,'\'(0.992297-0.997484]\'',3.2,0.53,9.5,6
6.6,0.36,0.52,'\'(7.12-13.64]\'',0.046,8,110,'\'(0.992297-0.997484]\'',3.07,0.46,9.4,5
6.3,0.13,0.42,'\'(-inf-7.12]\'',0.043,63,146,'\'(-inf-0.992297]\'',3.13,0.72,11.2,7
6.4,0.15,0.44,'\'(-inf-7.12]\'',0.043,67,150,'\'(-inf-0.992297]\'',3.14,0.73,11.2,7
6.3,0.13,0.42,'\'(-inf-7.12]\'',0.043,63,146,'\'(-inf-0.992297]\'',3.13,0.72,11.2,7
7.6,0.23,0.64,'\'(7.12-13.64]\'',0.033,54,170,'\'(0.997484-1.002671]\'',3,0.53,8.8,5
6.4,0.15,0.44,'\'(-inf-7.12]\'',0.043,67,150,'\'(-inf-0.992297]\'',3.14,0.73,11.2,7
6.3,0.13,0.42,'\'(-inf-7.12]\'',0.043,63,146,'\'(-inf-0.992297]\'',3.13,0.72,11.2,7
5.7,0.255,0.65,'\'(-inf-7.12]\'',0.079,17,137,'\'(0.992297-0.997484]\'',3.2,0.42,9.4,5
6.9,0.32,0.26,'\'(-inf-7.12]\'',0.03,11,103,'\'(-inf-0.992297]\'',3.06,0.42,11.1,6
6.9,0.28,0.22,'\'(7.12-13.64]\'',0.052,36,131,'\'(0.992297-0.997484]\'',3.08,0.46,9.6,5
6.9,0.32,0.26,'\'(-inf-7.12]\'',0.03,11,103,'\'(-inf-0.992297]\'',3.06,0.42,11.1,6
5.7,0.255,0.65,'\'(-inf-7.12]\'',0.079,17,137,'\'(0.992297-0.997484]\'',3.2,0.42,9.4,5
6.6,0.41,0.16,'\'(-inf-7.12]\'',0.037,28,160,'\'(-inf-0.992297]\'',2.95,0.45,10.6,6
7.3,0.37,0.16,'\'(13.64-20.16]\'',0.048,59,240,'\'(0.997484-1.002671]\'',3.13,0.45,8.9,5
6.9,0.21,0.24,'\'(-inf-7.12]\'',0.021,17,80,'\'(-inf-0.992297]\'',3.15,0.46,12.3,7
6.6,0.24,0.28,'\'(-inf-7.12]\'',0.028,39,132,'\'(-inf-0.992297]\'',3.34,0.46,11.4,5
6.8,0.28,0.36,'\'(-inf-7.12]\'',0.043,60,207,'\'(0.992297-0.997484]\'',3.16,0.49,9.6,6
6.6,0.24,0.24,'\'(7.12-13.64]\'',0.034,25,135,'\'(0.992297-0.997484]\'',3.33,0.59,10.3,6
6.6,0.24,0.28,'\'(-inf-7.12]\'',0.028,39,132,'\'(-inf-0.992297]\'',3.34,0.46,11.4,5
7,0.16,0.32,'\'(-inf-7.12]\'',0.032,29,80,'\'(-inf-0.992297]\'',3.23,0.36,12.1,6
7,0.14,0.28,'\'(-inf-7.12]\'',0.026,10,56,'\'(0.992297-0.997484]\'',3.46,0.45,9.9,5
6.3,0.34,0.36,'\'(-inf-7.12]\'',0.035,31,185,'\'(0.992297-0.997484]\'',3.15,0.49,9.7,5
6.8,0.26,0.24,'\'(-inf-7.12]\'',0.043,70,154,'\'(0.992297-0.997484]\'',3.18,0.52,10.5,5
6.7,0.17,0.42,'\'(7.12-13.64]\'',0.038,85,182,'\'(0.992297-0.997484]\'',3.04,0.44,8.9,6
6.5,0.27,0.4,'\'(7.12-13.64]\'',0.039,74,227,'\'(0.992297-0.997484]\'',3.18,0.5,9.4,5
6.7,0.25,0.36,'\'(7.12-13.64]\'',0.037,63,206,'\'(0.992297-0.997484]\'',3.18,0.5,9.6,5
5.8,0.3,0.27,'\'(-inf-7.12]\'',0.014,45,104,'\'(-inf-0.992297]\'',3.4,0.56,12.6,7
6.4,0.28,0.56,'\'(-inf-7.12]\'',0.156,49,106,'\'(0.992297-0.997484]\'',3.1,0.37,9.2,6
7.7,0.3,0.26,'\'(13.64-20.16]\'',0.053,36,174,'\'(0.997484-1.002671]\'',3.2,0.5,10.4,5
6.8,0.18,0.3,'\'(7.12-13.64]\'',0.062,19,171,'\'(0.997484-1.002671]\'',3,0.52,9,7
6.8,0.18,0.3,'\'(7.12-13.64]\'',0.062,19,171,'\'(0.997484-1.002671]\'',3,0.52,9,7
6.8,0.18,0.3,'\'(7.12-13.64]\'',0.062,19,171,'\'(0.997484-1.002671]\'',3,0.52,9,7
